id,image_path,gender,subCategory,articleType,baseColour,productDisplayName,flipkart_url,amazon_url
56293,images/56293.jpg,women,innerwear,bra,purple,Biara Women Purple  Bra,https://www.flipkart.com/search?q=Biara+Women+Purple++Bra+Bra,https://www.amazon.in/s?k=Biara+Women+Purple++Bra+Bra
11554,images/11554.jpg,women,topwear,kurtis,pink,W Women Printed Pink Kurtis,https://www.flipkart.com/search?q=W+Women+Printed+Pink+Kurtis+Kurtis,https://www.amazon.in/s?k=W+Women+Printed+Pink+Kurtis+Kurtis
10486,images/10486.jpg,men,topwear,tshirts,black,Flying Machine Men Black Polo Tshirts,https://www.flipkart.com/search?q=Flying+Machine+Men+Black+Polo+Tshirts+Tshirts,https://www.amazon.in/s?k=Flying+Machine+Men+Black+Polo+Tshirts+Tshirts
33604,images/33604.jpg,women,wallets,wallets,purple,Lino Perros Women Leather Purple Wallet,https://www.flipkart.com/search?q=Lino+Perros+Women+Leather+Purple+Wallet+Wallets,https://www.amazon.in/s?k=Lino+Perros+Women+Leather+Purple+Wallet+Wallets
52633,images/52633.jpg,women,bags,handbags,grey,Mod-acc Women Grey Handbag,https://www.flipkart.com/search?q=Mod-acc+Women+Grey+Handbag+Handbags,https://www.amazon.in/s?k=Mod-acc+Women+Grey+Handbag+Handbags
36376,images/36376.jpg,men,socks,socks,navy blue,Reid & Taylor Men Navy Blue Socks,https://www.flipkart.com/search?q=Reid+%26+Taylor+Men+Navy+Blue+Socks+Socks,https://www.amazon.in/s?k=Reid+%26+Taylor+Men+Navy+Blue+Socks+Socks
5471,images/5471.jpg,men,shoes,sports shoes,red,Nike Men's Air Force Red Shoe,https://www.flipkart.com/search?q=Nike+Men%27s+Air+Force+Red+Shoe+Sports+Shoes,https://www.amazon.in/s?k=Nike+Men%27s+Air+Force+Red+Shoe+Sports+Shoes
44756,images/44756.jpg,men,shoes,casual shoes,grey,Globalite Men Grey Max Shoes,https://www.flipkart.com/search?q=Globalite+Men+Grey+Max+Shoes+Casual+Shoes,https://www.amazon.in/s?k=Globalite+Men+Grey+Max+Shoes+Casual+Shoes
14026,images/14026.jpg,men,topwear,tshirts,grey,Nike Men Solid Grey Tshirts,https://www.flipkart.com/search?q=Nike+Men+Solid+Grey+Tshirts+Tshirts,https://www.amazon.in/s?k=Nike+Men+Solid+Grey+Tshirts+Tshirts
58309,images/58309.jpg,men,socks,socks,charcoal,Jockey LCESCBRA Men Pack of 3 Socks 2004,https://www.flipkart.com/search?q=Jockey+LCESCBRA+Men+Pack+of+3+Socks+2004+Socks,https://www.amazon.in/s?k=Jockey+LCESCBRA+Men+Pack+of+3+Socks+2004+Socks
20213,images/20213.jpg,women,topwear,sweatshirts,brown,Wrangler Women American Brown Sweatshirt,https://www.flipkart.com/search?q=Wrangler+Women+American+Brown+Sweatshirt+Sweatshirts,https://www.amazon.in/s?k=Wrangler+Women+American+Brown+Sweatshirt+Sweatshirts
50164,images/50164.jpg,women,shoes,heels,white,Rocia Women White Wedges,https://www.flipkart.com/search?q=Rocia+Women+White+Wedges+Heels,https://www.amazon.in/s?k=Rocia+Women+White+Wedges+Heels
7326,images/7326.jpg,men,shoes,formal shoes,brown,Red Tape Men Dark Brown Formal Shoes,https://www.flipkart.com/search?q=Red+Tape+Men+Dark+Brown+Formal+Shoes+Formal+Shoes,https://www.amazon.in/s?k=Red+Tape+Men+Dark+Brown+Formal+Shoes+Formal+Shoes
46001,images/46001.jpg,women,saree,sarees,green,Fabindia Green Printed Kota Saree,https://www.flipkart.com/search?q=Fabindia+Green+Printed+Kota+Saree+Sarees,https://www.amazon.in/s?k=Fabindia+Green+Printed+Kota+Saree+Sarees
16771,images/16771.jpg,unisex,watches,watches,black,ADIDAS Originals Unisex Black Dial Watch ADH2580,https://www.flipkart.com/search?q=ADIDAS+Originals+Unisex+Black+Dial+Watch+ADH2580+Watches,https://www.amazon.in/s?k=ADIDAS+Originals+Unisex+Black+Dial+Watch+ADH2580+Watches
22544,images/22544.jpg,women,shoes,heels,orange,Catwalk Women Orange Flats,https://www.flipkart.com/search?q=Catwalk+Women+Orange+Flats+Heels,https://www.amazon.in/s?k=Catwalk+Women+Orange+Flats+Heels
49875,images/49875.jpg,women,watches,watches,silver,Q&Q Women Silver Dial Analog Watch,https://www.flipkart.com/search?q=Q%26Q+Women+Silver+Dial+Analog+Watch+Watches,https://www.amazon.in/s?k=Q%26Q+Women+Silver+Dial+Analog+Watch+Watches
43573,images/43573.jpg,girls,topwear,tops,white,Gini and Jony Girls Knits White Top,https://www.flipkart.com/search?q=Gini+and+Jony+Girls+Knits+White+Top+Tops,https://www.amazon.in/s?k=Gini+and+Jony+Girls+Knits+White+Top+Tops
30081,images/30081.jpg,men,watches,watches,black,Ed Hardy Men Black Watch,https://www.flipkart.com/search?q=Ed+Hardy+Men+Black+Watch+Watches,https://www.amazon.in/s?k=Ed+Hardy+Men+Black+Watch+Watches
50958,images/50958.jpg,women,bottomwear,jeans,blue,Lee Womens Blue Jeans,https://www.flipkart.com/search?q=Lee+Womens+Blue+Jeans+Jeans,https://www.amazon.in/s?k=Lee+Womens+Blue+Jeans+Jeans
2654,images/2654.jpg,women,bags,handbags,red,Murcia Women Basket Bag Assorted Bag,https://www.flipkart.com/search?q=Murcia+Women+Basket+Bag+Assorted+Bag+Handbags,https://www.amazon.in/s?k=Murcia+Women+Basket+Bag+Assorted+Bag+Handbags
27036,images/27036.jpg,men,topwear,shirts,green,Arrow Men Green Shirt,https://www.flipkart.com/search?q=Arrow+Men+Green+Shirt+Shirts,https://www.amazon.in/s?k=Arrow+Men+Green+Shirt+Shirts
13203,images/13203.jpg,men,shoes,sports shoes,grey,ASICS Men Gel Cumulus Running Grey Sports Shoes,https://www.flipkart.com/search?q=ASICS+Men+Gel+Cumulus+Running+Grey+Sports+Shoes+Sports+Shoes,https://www.amazon.in/s?k=ASICS+Men+Gel+Cumulus+Running+Grey+Sports+Shoes+Sports+Shoes
19739,images/19739.jpg,women,umbrellas,umbrellas,blue,United Colors of Benetton Women Stripes Blue Black Umbrella,https://www.flipkart.com/search?q=United+Colors+of+Benetton+Women+Stripes+Blue+Black+Umbrella+Umbrellas,https://www.amazon.in/s?k=United+Colors+of+Benetton+Women+Stripes+Blue+Black+Umbrella+Umbrellas
31153,images/31153.jpg,boys,topwear,tshirts,black,Gini and Jony Boys Printed Black T-shirt,https://www.flipkart.com/search?q=Gini+and+Jony+Boys+Printed+Black+T-shirt+Tshirts,https://www.amazon.in/s?k=Gini+and+Jony+Boys+Printed+Black+T-shirt+Tshirts
3786,images/3786.jpg,men,topwear,tshirts,blue,Basics Men Navy & Green Striped Polo T-shirt,https://www.flipkart.com/search?q=Basics+Men+Navy+%26+Green+Striped+Polo+T-shirt+Tshirts,https://www.amazon.in/s?k=Basics+Men+Navy+%26+Green+Striped+Polo+T-shirt+Tshirts
29990,images/29990.jpg,women,free gifts,free gifts,black,Aspen Women Black Dial Watch,https://www.flipkart.com/search?q=Aspen+Women+Black+Dial+Watch+Free+Gifts,https://www.amazon.in/s?k=Aspen+Women+Black+Dial+Watch+Free+Gifts
49049,images/49049.jpg,women,jewellery,ring,silver,Lucera Women Silver Ring,https://www.flipkart.com/search?q=Lucera+Women+Silver+Ring+Ring,https://www.amazon.in/s?k=Lucera+Women+Silver+Ring+Ring
34613,images/34613.jpg,men,innerwear,briefs,white,Hanes Men ComfortSoft Pack of 2 Waistband Hip Briefs,https://www.flipkart.com/search?q=Hanes+Men+ComfortSoft+Pack+of+2+Waistband+Hip+Briefs+Briefs,https://www.amazon.in/s?k=Hanes+Men+ComfortSoft+Pack+of+2+Waistband+Hip+Briefs+Briefs
50356,images/50356.jpg,women,topwear,kurtas,black,Aurelia Women Black Kurta,https://www.flipkart.com/search?q=Aurelia+Women+Black+Kurta+Kurtas,https://www.amazon.in/s?k=Aurelia+Women+Black+Kurta+Kurtas
17491,images/17491.jpg,unisex,flip flops,flip flops,red,Warner Bros Kids Unisex TJ Cheese Flops Red Slipper,https://www.flipkart.com/search?q=Warner+Bros+Kids+Unisex+TJ+Cheese+Flops+Red+Slipper+Flip+Flops,https://www.amazon.in/s?k=Warner+Bros+Kids+Unisex+TJ+Cheese+Flops+Red+Slipper+Flip+Flops
16543,images/16543.jpg,men,topwear,shirts,red,Basics Men Red Slim Fit Striped Shirt,https://www.flipkart.com/search?q=Basics+Men+Red+Slim+Fit+Striped+Shirt+Shirts,https://www.amazon.in/s?k=Basics+Men+Red+Slim+Fit+Striped+Shirt+Shirts
8960,images/8960.jpg,men,shoes,formal shoes,black,Provogue Men Night Black Shoe,https://www.flipkart.com/search?q=Provogue+Men+Night+Black+Shoe+Formal+Shoes,https://www.amazon.in/s?k=Provogue+Men+Night+Black+Shoe+Formal+Shoes
22776,images/22776.jpg,women,topwear,kurtas,pink,BIBA Women Printed Pink Kurta,https://www.flipkart.com/search?q=BIBA+Women+Printed+Pink+Kurta+Kurtas,https://www.amazon.in/s?k=BIBA+Women+Printed+Pink+Kurta+Kurtas
7114,images/7114.jpg,unisex,bags,backpacks,black,Wildcraft Unisex Black Backpack,https://www.flipkart.com/search?q=Wildcraft+Unisex+Black+Backpack+Backpacks,https://www.amazon.in/s?k=Wildcraft+Unisex+Black+Backpack+Backpacks
27204,images/27204.jpg,men,bottomwear,jeans,blue,Doodle Kids Boy Washed Blue Jeans,https://www.flipkart.com/search?q=Doodle+Kids+Boy+Washed+Blue+Jeans+Jeans,https://www.amazon.in/s?k=Doodle+Kids+Boy+Washed+Blue+Jeans+Jeans
13031,images/13031.jpg,women,shoes,heels,brown,Inc 5 Women Casual Brown Heels,https://www.flipkart.com/search?q=Inc+5+Women+Casual+Brown+Heels+Heels,https://www.amazon.in/s?k=Inc+5+Women+Casual+Brown+Heels+Heels
31361,images/31361.jpg,men,topwear,tshirts,grey,Locomotive Men Printed Grey T-shirt,https://www.flipkart.com/search?q=Locomotive+Men+Printed+Grey+T-shirt+Tshirts,https://www.amazon.in/s?k=Locomotive+Men+Printed+Grey+T-shirt+Tshirts
42693,images/42693.jpg,women,shoes,flats,black,Rocia Women Black & Silver Sandals,https://www.flipkart.com/search?q=Rocia+Women+Black+%26+Silver+Sandals+Flats,https://www.amazon.in/s?k=Rocia+Women+Black+%26+Silver+Sandals+Flats
7928,images/7928.jpg,men,topwear,tshirts,olive,Proline Men Olive Green Polo T-shirt,https://www.flipkart.com/search?q=Proline+Men+Olive+Green+Polo+T-shirt+Tshirts,https://www.amazon.in/s?k=Proline+Men+Olive+Green+Polo+T-shirt+Tshirts
55624,images/55624.jpg,men,shoes,formal shoes,black,Numero Uno Men Black Formal Shoes,https://www.flipkart.com/search?q=Numero+Uno+Men+Black+Formal+Shoes+Formal+Shoes,https://www.amazon.in/s?k=Numero+Uno+Men+Black+Formal+Shoes+Formal+Shoes
11766,images/11766.jpg,men,topwear,tshirts,white,Lee Men Printed White Tshirts,https://www.flipkart.com/search?q=Lee+Men+Printed+White+Tshirts+Tshirts,https://www.amazon.in/s?k=Lee+Men+Printed+White+Tshirts+Tshirts
36978,images/36978.jpg,women,bags,clutches,maroon,Lino Perros Women Maroon Clutch,https://www.flipkart.com/search?q=Lino+Perros+Women+Maroon+Clutch+Clutches,https://www.amazon.in/s?k=Lino+Perros+Women+Maroon+Clutch+Clutches
41016,images/41016.jpg,men,belts,belts,brown,Lee Men Brown Leather Belt,https://www.flipkart.com/search?q=Lee+Men+Brown+Leather+Belt+Belts,https://www.amazon.in/s?k=Lee+Men+Brown+Leather+Belt+Belts
33436,images/33436.jpg,women,bags,handbags,yellow,Baggit Women Selection Jack Yellow Sling Bag,https://www.flipkart.com/search?q=Baggit+Women+Selection+Jack+Yellow+Sling+Bag+Handbags,https://www.amazon.in/s?k=Baggit+Women+Selection+Jack+Yellow+Sling+Bag+Handbags
58907,images/58907.jpg,men,ties,ties,red,Hakashi Men Red Silk Tie,https://www.flipkart.com/search?q=Hakashi+Men+Red+Silk+Tie+Ties,https://www.amazon.in/s?k=Hakashi+Men+Red+Silk+Tie+Ties
57173,images/57173.jpg,women,topwear,tops,red,Elle Women Red Top,https://www.flipkart.com/search?q=Elle+Women+Red+Top+Tops,https://www.amazon.in/s?k=Elle+Women+Red+Top+Tops
24481,images/24481.jpg,men,sandal,sandals,grey,Red Tape Men Grey Casual Sandals,https://www.flipkart.com/search?q=Red+Tape+Men+Grey+Casual+Sandals+Sandals,https://www.amazon.in/s?k=Red+Tape+Men+Grey+Casual+Sandals+Sandals
4791,images/4791.jpg,men,topwear,tshirts,brown,ADIDAS Men's Sky Ball Green T-shirt,https://www.flipkart.com/search?q=ADIDAS+Men%27s+Sky+Ball+Green+T-shirt+Tshirts,https://www.amazon.in/s?k=ADIDAS+Men%27s+Sky+Ball+Green+T-shirt+Tshirts
36144,images/36144.jpg,men,shoes,sports shoes,black,Nike Men Flex Black Sports Shoes,https://www.flipkart.com/search?q=Nike+Men+Flex+Black+Sports+Shoes+Sports+Shoes,https://www.amazon.in/s?k=Nike+Men+Flex+Black+Sports+Shoes+Sports+Shoes
52401,images/52401.jpg,women,loungewear and nightwear,nightdress,blue,Red Rose Women Blue Nightdress,https://www.flipkart.com/search?q=Red+Rose+Women+Blue+Nightdress+Nightdress,https://www.amazon.in/s?k=Red+Rose+Women+Blue+Nightdress+Nightdress
39930,images/39930.jpg,unisex,bags,laptop bag,brown,Tortoise Unisex Brown Laptop Bag,https://www.flipkart.com/search?q=Tortoise+Unisex+Brown+Laptop+Bag+Laptop+Bag,https://www.amazon.in/s?k=Tortoise+Unisex+Brown+Laptop+Bag+Laptop+Bag
20021,images/20021.jpg,men,topwear,shirts,blue,United Colors of Benetton Men Check Blue Shirt,https://www.flipkart.com/search?q=United+Colors+of+Benetton+Men+Check+Blue+Shirt+Shirts,https://www.amazon.in/s?k=United+Colors+of+Benetton+Men+Check+Blue+Shirt+Shirts
44564,images/44564.jpg,men,sandal,sandals,brown,Coolers Men Brown Sandals,https://www.flipkart.com/search?q=Coolers+Men+Brown+Sandals+Sandals,https://www.amazon.in/s?k=Coolers+Men+Brown+Sandals+Sandals
16127,images/16127.jpg,men,topwear,tshirts,pink,ADIDAS Men Grape Pink Polo Tshirts,https://www.flipkart.com/search?q=ADIDAS+Men+Grape+Pink+Polo+Tshirts+Tshirts,https://www.amazon.in/s?k=ADIDAS+Men+Grape+Pink+Polo+Tshirts+Tshirts
22312,images/22312.jpg,men,topwear,jackets,black,Wildcraft Men Solid Black Jacket,https://www.flipkart.com/search?q=Wildcraft+Men+Solid+Black+Jacket+Jackets,https://www.amazon.in/s?k=Wildcraft+Men+Solid+Black+Jacket+Jackets
7570,images/7570.jpg,men,topwear,tshirts,black,Nike Men's As Go Dunk Black T-shirt,https://www.flipkart.com/search?q=Nike+Men%27s+As+Go+Dunk+Black+T-shirt+Tshirts,https://www.amazon.in/s?k=Nike+Men%27s+As+Go+Dunk+Black+T-shirt+Tshirts
19953,images/19953.jpg,men,topwear,sweaters,black,United Colors of Benetton Men Solid Black Sweater,https://www.flipkart.com/search?q=United+Colors+of+Benetton+Men+Solid+Black+Sweater+Sweaters,https://www.amazon.in/s?k=United+Colors+of+Benetton+Men+Solid+Black+Sweater+Sweaters
46657,images/46657.jpg,women,fragrance,deodorant,yellow,Rasasi Women Pearl Deo,https://www.flipkart.com/search?q=Rasasi+Women+Pearl+Deo+Deodorant,https://www.amazon.in/s?k=Rasasi+Women+Pearl+Deo+Deodorant
18881,images/18881.jpg,women,topwear,shirts,white,Arrow Woman Lana White Shirt,https://www.flipkart.com/search?q=Arrow+Woman+Lana+White+Shirt+Shirts,https://www.amazon.in/s?k=Arrow+Woman+Lana+White+Shirt+Shirts
34277,images/34277.jpg,women,topwear,dupatta,off white,Fabindia Women Kota Tepchi Off White Dupatta,https://www.flipkart.com/search?q=Fabindia+Women+Kota+Tepchi+Off+White+Dupatta+Dupatta,https://www.amazon.in/s?k=Fabindia+Women+Kota+Tepchi+Off+White+Dupatta+Dupatta
28628,images/28628.jpg,men,bottomwear,shorts,white,Nike Men Woven White Shorts,https://www.flipkart.com/search?q=Nike+Men+Woven+White+Shorts+Shorts,https://www.amazon.in/s?k=Nike+Men+Woven+White+Shorts+Shorts
50732,images/50732.jpg,men,sandal,sandals,khaki,Red Chief Men Khaki Sandals,https://www.flipkart.com/search?q=Red+Chief+Men+Khaki+Sandals+Sandals,https://www.amazon.in/s?k=Red+Chief+Men+Khaki+Sandals+Sandals
31705,images/31705.jpg,women,jewellery,earrings,silver,Fabindia Women Ananya Silver Earrings,https://www.flipkart.com/search?q=Fabindia+Women+Ananya+Silver+Earrings+Earrings,https://www.amazon.in/s?k=Fabindia+Women+Ananya+Silver+Earrings+Earrings
55240,images/55240.jpg,women,makeup,foundation and primer,skin,Lakme Perfecting Natural Coral Liquid Foundation,https://www.flipkart.com/search?q=Lakme+Perfecting+Natural+Coral+Liquid+Foundation+Foundation+and+Primer,https://www.amazon.in/s?k=Lakme+Perfecting+Natural+Coral+Liquid+Foundation+Foundation+and+Primer
12587,images/12587.jpg,unisex,topwear,tshirts,brown,Tantra Unisex Printed Brown Tshirts,https://www.flipkart.com/search?q=Tantra+Unisex+Printed+Brown+Tshirts+Tshirts,https://www.amazon.in/s?k=Tantra+Unisex+Printed+Brown+Tshirts+Tshirts
13455,images/13455.jpg,women,topwear,tshirts,white,United Colors of Benetton Women White Polo T-shirts,https://www.flipkart.com/search?q=United+Colors+of+Benetton+Women+White+Polo+T-shirts+Tshirts,https://www.amazon.in/s?k=United+Colors+of+Benetton+Women+White+Polo+T-shirts+Tshirts
54392,images/54392.jpg,women,bags,handbags,red,Baggit Women Red Handbag,https://www.flipkart.com/search?q=Baggit+Women+Red+Handbag+Handbags,https://www.amazon.in/s?k=Baggit+Women+Red+Handbag+Handbags
43325,images/43325.jpg,women,topwear,tshirts,pink,United Colors of Benetton Women Pink T-shirt,https://www.flipkart.com/search?q=United+Colors+of+Benetton+Women+Pink+T-shirt+Tshirts,https://www.amazon.in/s?k=United+Colors+of+Benetton+Women+Pink+T-shirt+Tshirts
2002,images/2002.jpg,women,topwear,tshirts,yellow,PUMA Women Yellow Printed T-shirt,https://www.flipkart.com/search?q=PUMA+Women+Yellow+Printed+T-shirt+Tshirts,https://www.amazon.in/s?k=PUMA+Women+Yellow+Printed+T-shirt+Tshirts
33052,images/33052.jpg,women,topwear,tops,black,Mother Earth Women Printed Black Top,https://www.flipkart.com/search?q=Mother+Earth+Women+Printed+Black+Top+Tops,https://www.amazon.in/s?k=Mother+Earth+Women+Printed+Black+Top+Tops
57517,images/57517.jpg,men,shoes,casual shoes,black,Provogue Men Black & Brown Casual Shoes,https://www.flipkart.com/search?q=Provogue+Men+Black+%26+Brown+Casual+Shoes+Casual+Shoes,https://www.amazon.in/s?k=Provogue+Men+Black+%26+Brown+Casual+Shoes+Casual+Shoes
25137,images/25137.jpg,women,bags,clutches,grey,Lino Perros Women Grey Clutch,https://www.flipkart.com/search?q=Lino+Perros+Women+Grey+Clutch+Clutches,https://www.amazon.in/s?k=Lino+Perros+Women+Grey+Clutch+Clutches
11302,images/11302.jpg,women,bottomwear,jeans,blue,Wrangler Women Blue Michelle Jeans,https://www.flipkart.com/search?q=Wrangler+Women+Blue+Michelle+Jeans+Jeans,https://www.amazon.in/s?k=Wrangler+Women+Blue+Michelle+Jeans+Jeans
41472,images/41472.jpg,women,shoes,heels,yellow,Carlton London Women Yellow Heels,https://www.flipkart.com/search?q=Carlton+London+Women+Yellow+Heels+Heels,https://www.amazon.in/s?k=Carlton+London+Women+Yellow+Heels+Heels
39568,images/39568.jpg,women,shoes,heels,silver,Catwalk Women Silver Flats,https://www.flipkart.com/search?q=Catwalk+Women+Silver+Flats+Heels,https://www.amazon.in/s?k=Catwalk+Women+Silver+Flats+Heels
52859,images/52859.jpg,women,jewellery,earrings,white,Adrika White Earrings,https://www.flipkart.com/search?q=Adrika+White+Earrings+Earrings,https://www.amazon.in/s?k=Adrika+White+Earrings+Earrings
32180,images/32180.jpg,men,shoes,sports shoes,white,ADIDAS Men Neptune White Sports Shoes,https://www.flipkart.com/search?q=ADIDAS+Men+Neptune+White+Sports+Shoes+Sports+Shoes,https://www.amazon.in/s?k=ADIDAS+Men+Neptune+White+Sports+Shoes+Sports+Shoes
20445,images/20445.jpg,unisex,shoes,casual shoes,white,Disney Kids-Unisex White Shoes,https://www.flipkart.com/search?q=Disney+Kids-Unisex+White+Shoes+Casual+Shoes,https://www.amazon.in/s?k=Disney+Kids-Unisex+White+Shoes+Casual+Shoes
5227,images/5227.jpg,unisex,bags,duffel bag,blue,Wildcraft Unisex Blue Duffel Bag,https://www.flipkart.com/search?q=Wildcraft+Unisex+Blue+Duffel+Bag+Duffel+Bag,https://www.amazon.in/s?k=Wildcraft+Unisex+Blue+Duffel+Bag+Duffel+Bag
44100,images/44100.jpg,men,fragrance,perfume and body mist,black,Baldessarini Men Private Affairs 90 ml Perfume,https://www.flipkart.com/search?q=Baldessarini+Men+Private+Affairs+90+ml+Perfume+Perfume+and+Body+Mist,https://www.amazon.in/s?k=Baldessarini+Men+Private+Affairs+90+ml+Perfume+Perfume+and+Body+Mist
36520,images/36520.jpg,women,bags,handbags,white,United Colors of Benetton Women White Handbag,https://www.flipkart.com/search?q=United+Colors+of+Benetton+Women+White+Handbag+Handbags,https://www.amazon.in/s?k=United+Colors+of+Benetton+Women+White+Handbag+Handbags
21597,images/21597.jpg,men,topwear,tshirts,yellow,Puma Men Printed Yellow Tshirt,https://www.flipkart.com/search?q=Puma+Men+Printed+Yellow+Tshirt+Tshirts,https://www.amazon.in/s?k=Puma+Men+Printed+Yellow+Tshirt+Tshirts
52065,images/52065.jpg,men,topwear,tshirts,blue,Myntra Men Blue T-shirt,https://www.flipkart.com/search?q=Myntra+Men+Blue+T-shirt+Tshirts,https://www.amazon.in/s?k=Myntra+Men+Blue+T-shirt+Tshirts
5829,images/5829.jpg,men,topwear,tshirts,blue,ADIDAS Men's Prt Blue T-shirt,https://www.flipkart.com/search?q=ADIDAS+Men%27s+Prt+Blue+T-shirt+Tshirts,https://www.amazon.in/s?k=ADIDAS+Men%27s+Prt+Blue+T-shirt+Tshirts
57725,images/57725.jpg,women,lips,lip gloss,white,Lotus Herbals Seduction Ice Cube Lip Gloss 32,https://www.flipkart.com/search?q=Lotus+Herbals+Seduction+Ice+Cube+Lip+Gloss+32+Lip+Gloss,https://www.amazon.in/s?k=Lotus+Herbals+Seduction+Ice+Cube+Lip+Gloss+32+Lip+Gloss
38688,images/38688.jpg,women,bags,clutches,grey,Spice Art Women Grey Clutch,https://www.flipkart.com/search?q=Spice+Art+Women+Grey+Clutch+Clutches,https://www.amazon.in/s?k=Spice+Art+Women+Grey+Clutch+Clutches
33260,images/33260.jpg,boys,topwear,shirts,white,Gini and Jony Boys Check White Shirt,https://www.flipkart.com/search?q=Gini+and+Jony+Boys+Check+White+Shirt+Shirts,https://www.amazon.in/s?k=Gini+and+Jony+Boys+Check+White+Shirt+Shirts
40792,images/40792.jpg,men,shoes,casual shoes,black,Quiksilver Men Black Foundation Casual Shoes,https://www.flipkart.com/search?q=Quiksilver+Men+Black+Foundation+Casual+Shoes+Casual+Shoes,https://www.amazon.in/s?k=Quiksilver+Men+Black+Foundation+Casual+Shoes+Casual+Shoes
25305,images/25305.jpg,women,wallets,wallets,brown,Lino Perros Women Leather Brown Wallet,https://www.flipkart.com/search?q=Lino+Perros+Women+Leather+Brown+Wallet+Wallets,https://www.amazon.in/s?k=Lino+Perros+Women+Leather+Brown+Wallet+Wallets
11130,images/11130.jpg,women,topwear,tops,purple,Scullers Women Solid Purple Tops,https://www.flipkart.com/search?q=Scullers+Women+Solid+Purple+Tops+Tops,https://www.amazon.in/s?k=Scullers+Women+Solid+Purple+Tops+Tops
5015,images/5015.jpg,women,bottomwear,capris,white,Levis Kids Girls Alicia White Capris,https://www.flipkart.com/search?q=Levis+Kids+Girls+Alicia+White+Capris+Capris,https://www.amazon.in/s?k=Levis+Kids+Girls+Alicia+White+Capris+Capris
20677,images/20677.jpg,men,shoes,casual shoes,red,Buckaroo Men New Amanda Casual Shoes,https://www.flipkart.com/search?q=Buckaroo+Men+New+Amanda+Casual+Shoes+Casual+Shoes,https://www.amazon.in/s?k=Buckaroo+Men+New+Amanda+Casual+Shoes+Casual+Shoes
15590,images/15590.jpg,women,topwear,tops,yellow,AND by Anita Dongre Women Yellow Top,https://www.flipkart.com/search?q=AND+by+Anita+Dongre+Women+Yellow+Top+Tops,https://www.amazon.in/s?k=AND+by+Anita+Dongre+Women+Yellow+Top+Tops
52257,images/52257.jpg,men,innerwear,briefs,red,Crusoe Men Red Boxer Briefs,https://www.flipkart.com/search?q=Crusoe+Men+Red+Boxer+Briefs+Briefs,https://www.amazon.in/s?k=Crusoe+Men+Red+Boxer+Briefs+Briefs
36712,images/36712.jpg,women,fragrance,perfume and body mist,purple,Salvatore Ferragamo Women Incanto Shine Perfume,https://www.flipkart.com/search?q=Salvatore+Ferragamo+Women+Incanto+Shine+Perfume+Perfume+and+Body+Mist,https://www.amazon.in/s?k=Salvatore+Ferragamo+Women+Incanto+Shine+Perfume+Perfume+and+Body+Mist
7742,images/7742.jpg,men,topwear,tshirts,purple,Indigo Nation Men Purple Polo T-shirt,https://www.flipkart.com/search?q=Indigo+Nation+Men+Purple+Polo+T-shirt+Tshirts,https://www.amazon.in/s?k=Indigo+Nation+Men+Purple+Polo+T-shirt+Tshirts
35197,images/35197.jpg,unisex,bags,backpacks,black,Wildcraft Unisex Black Backpack,https://www.flipkart.com/search?q=Wildcraft+Unisex+Black+Backpack+Backpacks,https://www.amazon.in/s?k=Wildcraft+Unisex+Black+Backpack+Backpacks
46465,images/46465.jpg,women,watches,watches,pink,Timex Women Pink Dial Watch,https://www.flipkart.com/search?q=Timex+Women+Pink+Dial+Watch+Watches,https://www.amazon.in/s?k=Timex+Women+Pink+Dial+Watch+Watches
16315,images/16315.jpg,men,topwear,tshirts,orange,Peter England Men Printed Orange TShirt,https://www.flipkart.com/search?q=Peter+England+Men+Printed+Orange+TShirt+Tshirts,https://www.amazon.in/s?k=Peter+England+Men+Printed+Orange+TShirt+Tshirts
50500,images/50500.jpg,men,innerwear,innerwear vests,white,Chromozome Men White Innerwear Vest,https://www.flipkart.com/search?q=Chromozome+Men+White+Innerwear+Vest+Innerwear+Vests,https://www.amazon.in/s?k=Chromozome+Men+White+Innerwear+Vest+Innerwear+Vests
6690,images/6690.jpg,men,topwear,tshirts,red,UCB Men's United Colors Flock Red T-shirt,https://www.flipkart.com/search?q=UCB+Men%27s+United+Colors+Flock+Red+T-shirt+Tshirts,https://www.amazon.in/s?k=UCB+Men%27s+United+Colors+Flock+Red+T-shirt+Tshirts
34045,images/34045.jpg,boys,topwear,shirts,black,Gini and Jony Boys Black Shirt,https://www.flipkart.com/search?q=Gini+and+Jony+Boys+Black+Shirt+Shirts,https://www.amazon.in/s?k=Gini+and+Jony+Boys+Black+Shirt+Shirts
55072,images/55072.jpg,women,eyes,mascara,black,Lakme Lash Artist Mascara,https://www.flipkart.com/search?q=Lakme+Lash+Artist+Mascara+Mascara,https://www.amazon.in/s?k=Lakme+Lash+Artist+Mascara+Mascara
2230,images/2230.jpg,men,sandal,sandals,black,Puma Men Cruise Black Sandal,https://www.flipkart.com/search?q=Puma+Men+Cruise+Black+Sandal+Sandals,https://www.amazon.in/s?k=Puma+Men+Cruise+Black+Sandal+Sandals
